C24,C64,t0,c6,pos,injected,scenario_id,k,expected_sigma,recipe_normal
SIM_CH_4,C64_10845_CH_4,1545819046.9,C6_0,159,False,,-1,0.0,True
SIM_CH_4,C64_12264_CH_4,1545840164.7,C6_0,160,False,,-1,0.0,True
SIM_CH_4,C64_12270_CH_4,1545840614.9,C6_0,161,False,,-1,0.0,True
SIM_CH_4,C64_12253_CH_4,1545841911.5,C6_0,162,False,,-1,0.0,True
SIM_CH_4,C64_12258_CH_4,1545842256.7,C6_0,163,False,,-1,0.0,True
SIM_CH_4,C64_12234_CH_4,1545842880.9,C6_0,164,False,,-1,0.0,True
SIM_CH_4,C64_12229_CH_4,1545844585.4,C6_0,165,False,,-1,0.0,True
SIM_CH_4,C64_12202_CH_4,1545845059.6,C6_0,166,False,,-1,0.0,True
SIM_CH_4,C64_12211_CH_4,1545845653.8,C6_0,167,False,,-1,0.0,True
SIM_CH_4,C64_12207_CH_4,1545845767.9,C6_0,168,False,,-1,0.0,True
SIM_CH_4,C64_12186_CH_4,1545848132.6,C6_0,169,False,,-1,0.0,True
SIM_CH_4,C64_12182_CH_4,1545848699.9,C6_0,170,False,,-1,0.0,True
SIM_CH_4,C64_12150_CH_4,1545849435.1,C6_0,171,False,,-1,0.0,True
SIM_CH_4,C64_12144_CH_4,1545850014.4,C6_0,172,False,,-1,0.0,True
SIM_CH_4,C64_12095_CH_4,1545861171.8,C6_0,173,False,,-1,0.0,True
SIM_CH_4,C64_12101_CH_4,1545862216.3,C6_0,174,False,,-1,0.0,True
SIM_CH_4,C64_12091_CH_4,1545862333.4,C6_0,175,False,,-1,0.0,True
SIM_CH_4,C64_11996_CH_4,1545868690.1,C6_0,176,False,,-1,0.0,True
SIM_CH_4,C64_12000_CH_4,1545869368.3,C6_0,177,False,,-1,0.0,True
SIM_CH_4,C64_11983_CH_4,1545870874.9,C6_0,178,False,,-1,0.0,True
SIM_CH_4,C64_11988_CH_4,1545871439.2,C6_0,179,False,,-1,0.0,True
SIM_CH_4,C64_11941_CH_4,1545872045.4,C6_0,180,False,,-1,0.0,True
SIM_CH_4,C64_11948_CH_4,1545872873.7,C6_0,181,False,,-1,0.0,True
SIM_CH_4,C64_11953_CH_4,1545873483.1,C6_0,182,False,,-1,0.0,True
SIM_CH_4,C64_11936_CH_4,1545874074.3,C6_0,183,False,,-1,0.0,True
SIM_CH_4,C64_11932_CH_4,1545874188.3,C6_0,184,False,,-1,0.0,True
SIM_CH_4,C64_11897_CH_4,1545875608.7,C6_0,185,False,,-1,0.0,True
SIM_CH_4,C64_11902_CH_4,1545876190.4,C6_0,186,False,,-1,0.0,True
SIM_CH_4,C64_11892_CH_4,1545876304.5,C6_0,187,False,,-1,0.0,True
SIM_CH_4,C64_11873_CH_4,1545877267.9,C6_0,188,False,,-1,0.0,True
SIM_CH_4,C64_11868_CH_4,1545877379.1,C6_0,189,False,,-1,0.0,True
SIM_CH_4,C64_11859_CH_4,1545878228.4,C6_0,190,False,,-1,0.0,True
SIM_CH_4,C64_11864_CH_4,1545878924.8,C6_0,191,False,,-1,0.0,True
SIM_CH_4,C64_11855_CH_4,1545879369.8,C6_0,192,False,,-1,0.0,True
SIM_CH_4,C64_12880_CH_4,1545939417.2,C6_0,193,False,,-1,0.0,True
SIM_CH_4,C64_12885_CH_4,1545939879.5,C6_0,194,False,,-1,0.0,True
SIM_CH_4,C64_12792_CH_4,1545947241.3,C6_0,195,False,,-1,0.0,True
SIM_CH_4,C64_12796_CH_4,1545947469.5,C6_0,196,False,,-1,0.0,True
SIM_CH_4,C64_12801_CH_4,1545947934.6,C6_0,197,False,,-1,0.0,True
SIM_CH_4,C64_12763_CH_4,1545948670.5,C6_0,198,False,,-1,0.0,True
SIM_CH_4,C64_12758_CH_4,1545949363.3,C6_0,199,False,,-1,0.0,True
SIM_CH_4,C64_12737_CH_4,1545950317.8,C6_0,200,False,,-1,0.0,True
SIM_CH_4,C64_12732_CH_4,1545951245.2,C6_0,201,False,,-1,0.0,True
SIM_CH_4,C64_12741_CH_4,1545951461.3,C6_0,202,False,,-1,0.0,True
SIM_CH_4,C64_12710_CH_4,1545955290.6,C6_0,203,False,,-1,0.0,True
SIM_CH_4,C64_12715_CH_4,1545955407.7,C6_0,204,False,,-1,0.0,True
SIM_CH_4,C64_12688_CH_4,1545956269.3,C6_0,205,False,,-1,0.0,True
SIM_CH_4,C64_12683_CH_4,1545957058.3,C6_0,206,False,,-1,0.0,True
SIM_CH_4,C64_12692_CH_4,1545957538.5,C6_0,207,False,,-1,0.0,True
SIM_CH_4,C64_12673_CH_4,1545957793.6,C6_0,208,False,,-1,0.0,True
SIM_CH_4,C64_12669_CH_4,1545958837.7,C6_0,209,False,,-1,0.0,True
SIM_CH_4,C64_12679_CH_4,1545958954.7,C6_0,210,False,,-1,0.0,True
SIM_CH_4,C64_12650_CH_4,1545959239.9,C6_0,211,False,,-1,0.0,True
SIM_CH_4,C64_12646_CH_4,1545959915.2,C6_0,212,False,,-1,0.0,True
SIM_CH_4,C64_12621_CH_4,1545960989.7,C6_0,213,False,,-1,0.0,True
SIM_CH_4,C64_12628_CH_4,1545961454.8,C6_0,214,False,,-1,0.0,True
SIM_CH_4,C64_12594_CH_4,1545962316.7,C6_0,215,False,,-1,0.0,True
SIM_CH_4,C64_12604_CH_4,1545963105.4,C6_0,216,False,,-1,0.0,True
SIM_CH_4,C64_12598_CH_4,1545963216.5,C6_0,217,False,,-1,0.0,True
SIM_CH_4,C64_12589_CH_4,1545964200.9,C6_0,218,False,,-1,0.0,True
SIM_CH_4,C64_12583_CH_4,1545965359.4,C6_0,219,False,,-1,0.0,True
SIM_CH_4,C64_12564_CH_4,1545965758.6,C6_0,220,False,,-1,0.0,True
SIM_CH_4,C64_12560_CH_4,1545966322.8,C6_0,221,False,,-1,0.0,True
SIM_CH_4,C64_12538_CH_4,1545968213.6,C6_0,222,False,,-1,0.0,True
SIM_CH_4,C64_12543_CH_4,1545968777.7,C6_0,223,False,,-1,0.0,True
SIM_CH_4,C64_12533_CH_4,1545969002.8,C6_0,224,False,,-1,0.0,True
SIM_CH_4,C64_12516_CH_4,1545975904.5,C6_0,225,False,,-1,0.0,True
SIM_CH_4,C64_12510_CH_4,1545976693.7,C6_0,226,False,,-1,0.0,True
SIM_CH_4,C64_12458_CH_4,1545997100.2,C6_0,227,False,,-1,0.0,True
SIM_CH_4,C64_12464_CH_4,1545997796.7,C6_0,228,False,,-1,0.0,True
SIM_CH_4,C64_12468_CH_4,1545998258.9,C6_0,229,False,,-1,0.0,True
SIM_CH_4,C64_12420_CH_4,1545998544.1,C6_0,230,False,,-1,0.0,True
SIM_CH_4,C64_12424_CH_4,1545998994.9,C6_0,231,False,,-1,0.0,True
SIM_CH_4,C64_12429_CH_4,1545999558.3,C6_0,232,False,,-1,0.0,True
SIM_CH_4,C64_12411_CH_4,1546000419.7,C6_0,233,False,,-1,0.0,True
SIM_CH_4,C64_12415_CH_4,1546000881.8,C6_0,234,False,,-1,0.0,True
SIM_CH_4,C64_12384_CH_4,1546001515.1,C6_0,235,False,,-1,0.0,True
SIM_CH_4,C64_12389_CH_4,1546002079.5,C6_0,236,False,,-1,0.0,True
SIM_CH_4,C64_12351_CH_4,1546003388.3,C6_0,237,False,,-1,0.0,True
SIM_CH_4,C64_12355_CH_4,1546003850.1,C6_0,238,False,,-1,0.0,True
SIM_CH_4,C64_12339_CH_4,1546004825.6,C6_0,239,False,,-1,0.0,True
SIM_CH_4,C64_12344_CH_4,1546005500.9,C6_0,240,False,,-1,0.0,True
SIM_CH_4,C64_12301_CH_4,1546006242.2,C6_0,241,False,,-1,0.0,True
SIM_CH_4,C64_12309_CH_4,1546007199.7,C6_0,242,False,,-1,0.0,True
SIM_CH_4,C64_13210_CH_4,1546029882.6,C6_0,243,False,,-1,0.0,True
SIM_CH_4,C64_13185_CH_4,1546030959.9,C6_0,244,False,,-1,0.0,True
SIM_CH_4,C64_13190_CH_4,1546031308.1,C6_0,245,False,,-1,0.0,True
SIM_CH_4,C64_13180_CH_4,1546031917.2,C6_0,246,False,,-1,0.0,True
SIM_CH_4,C64_13151_CH_4,1546035704.5,C6_0,247,False,,-1,0.0,True
SIM_CH_4,C64_13147_CH_4,1546036154.7,C6_0,248,False,,-1,0.0,True
SIM_CH_4,C64_13139_CH_4,1546037127.1,C6_0,249,False,,-1,0.0,True
SIM_CH_4,C64_13133_CH_4,1546037358.3,C6_0,250,False,,-1,0.0,True
SIM_CH_4,C64_13113_CH_4,1546038441.8,C6_0,251,False,,-1,0.0,True
SIM_CH_4,C64_13117_CH_4,1546038670.3,C6_0,252,False,,-1,0.0,True
SIM_CH_4,C64_13109_CH_4,1546039006.3,C6_0,253,False,,-1,0.0,True
SIM_CH_4,C64_13070_CH_4,1546039504.3,C6_0,254,False,,-1,0.0,True
SIM_CH_4,C64_13075_CH_4,1546039738.3,C6_0,255,False,,-1,0.0,True
SIM_CH_4,C64_13079_CH_4,1546040431.6,C6_0,256,False,,-1,0.0,True
SIM_CH_4,C64_13063_CH_4,1546046139.8,C6_0,257,False,,-1,0.0,True
SIM_CH_4,C64_13029_CH_4,1546047115.2,C6_0,258,False,,-1,0.0,True
SIM_CH_4,C64_13024_CH_4,1546048018.7,C6_0,259,False,,-1,0.0,True
SIM_CH_4,C64_13034_CH_4,1546048129.7,C6_0,260,False,,-1,0.0,True
SIM_CH_4,C64_13020_CH_4,1546048525.9,C6_0,261,False,,-1,0.0,True
SIM_CH_4,C64_13015_CH_4,1546049222.2,C6_0,262,False,,-1,0.0,True
SIM_CH_4,C64_13011_CH_4,1546049711.4,C6_0,263,False,,-1,0.0,True
SIM_CH_4,C64_12994_CH_4,1546050197.5,C6_0,264,False,,-1,0.0,True
SIM_CH_4,C64_12990_CH_4,1546050875.8,C6_0,265,False,,-1,0.0,True
SIM_CH_4,C64_12966_CH_4,1546066814.2,C6_0,266,False,,-1,0.0,True
SIM_CH_4,C64_12973_CH_4,1546067279.3,C6_0,267,False,,-1,0.0,True
SIM_CH_4,C64_12938_CH_4,1546070433.1,C6_0,268,False,,-1,0.0,True
SIM_CH_4,C64_12947_CH_4,1546070550.1,C6_0,269,False,,-1,0.0,True
SIM_CH_4,C64_12943_CH_4,1546071246.5,C6_0,270,False,,-1,0.0,True
SIM_CH_4,C64_12915_CH_4,1546072588.1,C6_0,271,False,,-1,0.0,True
SIM_CH_4,C64_13637_CH_4,1546112140.6,C6_0,272,False,,-1,0.0,True
SIM_CH_4,C64_13644_CH_4,1546113308.2,C6_0,273,False,,-1,0.0,True
SIM_CH_4,C64_13614_CH_4,1546115469.2,C6_0,274,False,,-1,0.0,True
SIM_CH_4,C64_13619_CH_4,1546116168.5,C6_0,275,False,,-1,0.0,True
SIM_CH_4,C64_13600_CH_4,1546117363.3,C6_0,276,False,,-1,0.0,True
SIM_CH_4,C64_13607_CH_4,1546117927.2,C6_0,277,False,,-1,0.0,True
SIM_CH_4,C64_13561_CH_4,1546118083.3,C6_0,278,False,,-1,0.0,True
SIM_CH_4,C64_13565_CH_4,1546118329.4,C6_0,279,False,,-1,0.0,True
SIM_CH_4,C64_13569_CH_4,1546119139.8,C6_0,280,False,,-1,0.0,True
SIM_CH_4,C64_13524_CH_4,1546121471.8,C6_0,281,False,,-1,0.0,True
SIM_CH_4,C64_13531_CH_4,1546121816.8,C6_0,282,False,,-1,0.0,True
SIM_CH_4,C64_13494_CH_4,1546123365.3,C6_0,283,False,,-1,0.0,True
SIM_CH_4,C64_13490_CH_4,1546123590.5,C6_0,284,False,,-1,0.0,True
SIM_CH_4,C64_13217_CH_4,1546125871.5,C6_0,285,False,,-1,0.0,True
SIM_CH_4,C64_13224_CH_4,1546126561.9,C6_0,286,False,,-1,0.0,True
SIM_CH_4,C64_13228_CH_4,1546127126.2,C6_0,287,False,,-1,0.0,True
SIM_CH_4,C64_13469_CH_4,1546127690.4,C6_0,288,False,,-1,0.0,True
SIM_CH_4,C64_13464_CH_4,1546128503.7,C6_0,289,False,,-1,0.0,True
SIM_CH_4,C64_13473_CH_4,1546128620.7,C6_0,290,False,,-1,0.0,True
SIM_CH_4,C64_13444_CH_4,1546128890.9,C6_0,291,False,,-1,0.0,True
SIM_CH_4,C64_13439_CH_4,1546129809.4,C6_0,292,False,,-1,0.0,True
SIM_CH_4,C64_13420_CH_4,1546135391.7,C6_0,293,False,,-1,0.0,True
SIM_CH_4,C64_13413_CH_4,1546136067.2,C6_0,294,False,,-1,0.0,True
SIM_CH_4,C64_13396_CH_4,1546136691.4,C6_0,295,False,,-1,0.0,True
SIM_CH_4,C64_13391_CH_4,1546137618.7,C6_0,296,False,,-1,0.0,True
SIM_CH_4,C64_13364_CH_4,1546172117.5,C6_0,297,False,,-1,0.0,True
SIM_CH_4,C64_13369_CH_4,1546172696.7,C6_0,298,False,,-1,0.0,True
SIM_CH_4,C64_13337_CH_4,1546174146.3,C6_0,299,False,,-1,0.0,True
SIM_CH_4,C64_13341_CH_4,1546174599.5,C6_0,300,False,,-1,0.0,True
SIM_CH_4,C64_13345_CH_4,1546175052.6,C6_0,301,False,,-1,0.0,True
SIM_CH_4,C64_13299_CH_4,1546175541.8,C6_0,302,False,,-1,0.0,True
SIM_CH_4,C64_13303_CH_4,1546176019.1,C6_0,303,False,,-1,0.0,True
SIM_CH_4,C64_13307_CH_4,1546176484.2,C6_0,304,False,,-1,0.0,True
SIM_CH_4,C64_13288_CH_4,1546177231.5,C6_0,305,False,,-1,0.0,True
SIM_CH_4,C64_13293_CH_4,1546177795.9,C6_0,306,False,,-1,0.0,True
SIM_CH_4,C64_13265_CH_4,1546179593.5,C6_0,307,False,,-1,0.0,True
SIM_CH_4,C64_13271_CH_4,1546180289.7,C6_0,308,False,,-1,0.0,True
SIM_CH_4,C64_13232_CH_4,1546181160.2,C6_0,309,False,,-1,0.0,True
SIM_CH_4,C64_13973_CH_4,1546184233.3,C6_0,310,False,,-1,0.0,True
SIM_CH_4,C64_13967_CH_4,1546184347.3,C6_0,311,False,,-1,0.0,True
SIM_CH_4,C64_13977_CH_4,1546184797.5,C6_0,312,False,,-1,0.0,True
SIM_CH_4,C64_13935_CH_4,1546187423.6,C6_0,313,False,,-1,0.0,True
SIM_CH_4,C64_13931_CH_4,1546187987.6,C6_0,314,False,,-1,0.0,True
SIM_CH_4,C64_13925_CH_4,1546194332.2,C6_0,315,False,,-1,0.0,True
SIM_CH_4,C64_13920_CH_4,1546195010.3,C6_0,316,False,,-1,0.0,True
SIM_CH_4,C64_13910_CH_4,1546200373.5,C6_0,317,False,,-1,0.0,True
SIM_CH_4,C64_13915_CH_4,1546201048.7,C6_0,318,False,,-1,0.0,True
SIM_CH_4,C64_13906_CH_4,1546201276.8,C6_0,319,False,,-1,0.0,True
SIM_CH_4,C64_13888_CH_4,1546201669.9,C6_0,320,False,,-1,0.0,True
SIM_CH_4,C64_13884_CH_4,1546202018.1,C6_0,321,False,,-1,0.0,True
SIM_CH_4,C64_13880_CH_4,1546202858.4,C6_0,322,False,,-1,0.0,True
SIM_CH_4,C64_13860_CH_4,1546204530.1,C6_0,323,False,,-1,0.0,True
SIM_CH_4,C64_13864_CH_4,1546205109.4,C6_0,324,False,,-1,0.0,True
SIM_CH_4,C64_13856_CH_4,1546205832.7,C6_0,325,False,,-1,0.0,True
SIM_CH_4,C64_13821_CH_4,1546207729.5,C6_0,326,False,,-1,0.0,True
SIM_CH_4,C64_13828_CH_4,1546208542.7,C6_0,327,False,,-1,0.0,True
SIM_CH_4,C64_13809_CH_4,1546211817.9,C6_0,328,False,,-1,0.0,True
SIM_CH_4,C64_13815_CH_4,1546212153.2,C6_0,329,False,,-1,0.0,True
SIM_CH_4,C64_13787_CH_4,1546216171.9,C6_0,330,False,,-1,0.0,True
SIM_CH_4,C64_13783_CH_4,1546217075.4,C6_0,331,False,,-1,0.0,True
SIM_CH_4,C64_13792_CH_4,1546217189.4,C6_0,332,False,,-1,0.0,True
SIM_CH_4,C64_13747_CH_4,1546229588.8,C6_1,333,False,,-1,0.0,False
SIM_CH_4,C64_13754_CH_4,1546229702.9,C6_1,334,False,,-1,0.0,False
SIM_CH_4,C64_13739_CH_4,1546239954.3,C6_1,335,False,,-1,0.0,False
SIM_CH_4,C64_13743_CH_4,1546240290.4,C6_1,336,False,,-1,0.0,False
SIM_CH_4,C64_13735_CH_4,1546240515.5,C6_1,337,False,,-1,0.0,False
SIM_CH_4,C64_13696_CH_4,1546243699.8,C6_1,338,False,,-1,0.0,False
SIM_CH_4,C64_13706_CH_4,1546244603.2,C6_1,339,False,,-1,0.0,False
SIM_CH_4,C64_13692_CH_4,1546245464.5,C6_1,340,False,,-1,0.0,False
SIM_CH_4,C64_13686_CH_4,1546245926.7,C6_1,341,False,,-1,0.0,False
SIM_CH_4,C64_14248_CH_4,1546272248.3,C6_1,342,False,,-1,0.0,False
SIM_CH_4,C64_14252_CH_4,1546272596.4,C6_1,343,False,,-1,0.0,False
SIM_CH_4,C64_14222_CH_4,1546273448.8,C6_1,344,False,,-1,0.0,False
SIM_CH_4,C64_14229_CH_4,1546274256.2,C6_1,345,False,,-1,0.0,False
SIM_CH_4,C64_14198_CH_4,1546277380.3,C6_1,346,False,,-1,0.0,False
SIM_CH_4,C64_14205_CH_4,1546278652.8,C6_1,347,False,,-1,0.0,False
SIM_CH_4,C64_14175_CH_4,1546282815.1,C6_1,348,False,,-1,0.0,False
SIM_CH_4,C64_14180_CH_4,1546283493.3,C6_1,349,False,,-1,0.0,False
SIM_CH_4,C64_14171_CH_4,1546283832.5,C6_1,350,False,,-1,0.0,False
SIM_CH_4,C64_14142_CH_4,1546284804.9,C6_1,351,False,,-1,0.0,False
SIM_CH_4,C64_14135_CH_4,1546284921.9,C6_1,352,False,,-1,0.0,False
SIM_CH_4,C64_14121_CH_4,1546302188.9,C6_1,353,False,,-1,0.0,False
SIM_CH_4,C64_14125_CH_4,1546302420.8,C6_1,354,False,,-1,0.0,False
SIM_CH_4,C64_14129_CH_4,1546302885.3,C6_1,355,False,,-1,0.0,False
SIM_CH_4,C64_14103_CH_4,1546313541.9,C6_0,356,False,,-1,0.0,True
SIM_CH_4,C64_14096_CH_4,1546314103.2,C6_0,357,False,,-1,0.0,True
SIM_CH_4,C64_14060_CH_4,1546315760.3,C6_0,358,False,,-1,0.0,True
SIM_CH_4,C64_14067_CH_4,1546315877.1,C6_0,359,False,,-1,0.0,True
SIM_CH_4,C64_14033_CH_4,1546316741.4,C6_0,360,False,,-1,0.0,True
SIM_CH_4,C64_14037_CH_4,1546317191.6,C6_0,361,False,,-1,0.0,True
SIM_CH_4,C64_14043_CH_4,1546317416.7,C6_0,362,False,,-1,0.0,True
SIM_CH_4,C64_14014_CH_4,1546331572.5,C6_0,363,False,,-1,0.0,True
SIM_CH_4,C64_14010_CH_4,1546332247.2,C6_0,364,False,,-1,0.0,True
SIM_CH_4,C64_13984_CH_4,1546352368.6,C6_0,365,False,,-1,0.0,True
SIM_CH_4,C64_13989_CH_4,1546353061.7,C6_0,366,False,,-1,0.0,True
SIM_CH_4,C64_13993_CH_4,1546353512.1,C6_0,367,False,,-1,0.0,True
SIM_CH_4,C64_14523_CH_4,1546355633.6,C6_0,368,False,,-1,0.0,True
SIM_CH_4,C64_14519_CH_4,1546356215.9,C6_0,369,False,,-1,0.0,True
SIM_CH_4,C64_14515_CH_4,1546356795.1,C6_0,370,False,,-1,0.0,True
SIM_CH_4,C64_14476_CH_4,1546360045.5,C6_0,371,False,,-1,0.0,True
SIM_CH_4,C64_14482_CH_4,1546360270.6,C6_0,372,False,,-1,0.0,True
SIM_CH_4,C64_14470_CH_4,1546361912.2,C6_0,373,False,,-1,0.0,True
SIM_CH_4,C64_14466_CH_4,1546362608.5,C6_0,374,False,,-1,0.0,True
SIM_CH_4,C64_14426_CH_4,1546365847.9,C6_0,375,False,,-1,0.0,True
SIM_CH_4,C64_14431_CH_4,1546366090.2,C6_0,376,False,,-1,0.0,True
SIM_CH_4,C64_14436_CH_4,1546366765.5,C6_0,377,False,,-1,0.0,True
SIM_CH_4,C64_14410_CH_4,1546372135.6,C6_0,378,False,,-1,0.0,True
SIM_CH_4,C64_14405_CH_4,1546372924.4,C6_0,379,False,,-1,0.0,True
SIM_CH_4,C64_14397_CH_4,1546375178.3,C6_0,380,False,,-1,0.0,True
SIM_CH_4,C64_14368_CH_4,1546423922.2,C6_0,381,False,,-1,0.0,True
SIM_CH_4,C64_14372_CH_4,1546424375.4,C6_0,382,False,,-1,0.0,True
SIM_CH_4,C64_14377_CH_4,1546424939.8,C6_0,383,False,,-1,0.0,True
SIM_CH_4,C64_14337_CH_4,1546426800.5,C6_0,384,False,,-1,0.0,True
SIM_CH_4,C64_14321_CH_4,1546427764.1,C6_0,385,False,,-1,0.0,True
SIM_CH_4,C64_14326_CH_4,1546428463.3,C6_0,386,False,,-1,0.0,True
SIM_CH_4,C64_14294_CH_4,1546428967.6,C6_0,387,False,,-1,0.0,True
SIM_CH_4,C64_14298_CH_4,1546429318.8,C6_0,388,False,,-1,0.0,True
SIM_CH_4,C64_14304_CH_4,1546430111.2,C6_0,389,False,,-1,0.0,True
SIM_CH_4,C64_14263_CH_4,1546431089.5,C6_0,390,False,,-1,0.0,True
SIM_CH_4,C64_14257_CH_4,1546431668.9,C6_0,391,False,,-1,0.0,True
SIM_CH_4,C64_14709_CH_4,1546450292.6,C6_0,392,False,,-1,0.0,True
SIM_CH_4,C64_14702_CH_4,1546450406.7,C6_0,393,False,,-1,0.0,True
SIM_CH_4,C64_14694_CH_4,1546463686.7,C6_0,394,False,,-1,0.0,True
SIM_CH_4,C64_14690_CH_4,1546464614.2,C6_0,395,False,,-1,0.0,True
SIM_CH_4,C64_14667_CH_4,1546489873.8,C6_0,396,False,,-1,0.0,True
SIM_CH_4,C64_14671_CH_4,1546490221.9,C6_0,397,False,,-1,0.0,True
SIM_CH_4,C64_14644_CH_4,1546493172.1,C6_0,398,False,,-1,0.0,True
SIM_CH_4,C64_14650_CH_4,1546494219.6,C6_0,399,False,,-1,0.0,True
SIM_CH_4,C64_14602_CH_4,1546494474.7,C6_0,400,False,,-1,0.0,True
SIM_CH_4,C64_14608_CH_4,1546494723.8,C6_0,401,False,,-1,0.0,True
SIM_CH_4,C64_14613_CH_4,1546495627.3,C6_0,402,False,,-1,0.0,True
SIM_CH_4,C64_14597_CH_4,1546496482.6,C6_0,403,False,,-1,0.0,True
SIM_CH_4,C64_14591_CH_4,1546497296.3,C6_0,404,False,,-1,0.0,True
SIM_CH_4,C64_14568_CH_4,1546523386.4,C6_0,405,False,,-1,0.0,True
SIM_CH_4,C64_14573_CH_4,1546523965.5,C6_0,406,False,,-1,0.0,True
SIM_CH_4,C64_14545_CH_4,1546526552.4,C6_0,407,False,,-1,0.0,True
SIM_CH_4,C64_14541_CH_4,1546526666.5,C6_0,408,False,,-1,0.0,True
SIM_CH_4,C64_14551_CH_4,1546527365.8,C6_0,409,False,,-1,0.0,True
SIM_CH_4,C64_15175_CH_4,1546528326.3,C6_0,410,False,,-1,0.0,True
SIM_CH_4,C64_15169_CH_4,1546528440.3,C6_0,411,False,,-1,0.0,True
SIM_CH_4,C64_15145_CH_4,1546529643.8,C6_0,412,False,,-1,0.0,True
SIM_CH_4,C64_15150_CH_4,1546529757.8,C6_0,413,False,,-1,0.0,True
SIM_CH_4,C64_15123_CH_4,1546531186.4,C6_0,414,False,,-1,0.0,True
SIM_CH_4,C64_15119_CH_4,1546531639.6,C6_0,415,False,,-1,0.0,True
SIM_CH_4,C64_15129_CH_4,1546531849.7,C6_0,416,False,,-1,0.0,True
SIM_CH_4,C64_15099_CH_4,1546532843.1,C6_0,417,False,,-1,0.0,True
SIM_CH_4,C64_15094_CH_4,1546533773.6,C6_0,418,False,,-1,0.0,True
SIM_CH_4,C64_15088_CH_4,1546534043.6,C6_0,419,False,,-1,0.0,True
SIM_CH_4,C64_15083_CH_4,1546534961.9,C6_0,420,False,,-1,0.0,True
SIM_CH_4,C64_15049_CH_4,1546536609.6,C6_0,421,False,,-1,0.0,True
SIM_CH_4,C64_15044_CH_4,1546537191.9,C6_0,422,False,,-1,0.0,True
SIM_CH_4,C64_15021_CH_4,1546538266.4,C6_0,423,False,,-1,0.0,True
SIM_CH_4,C64_15028_CH_4,1546538491.5,C6_0,424,False,,-1,0.0,True
SIM_CH_4,C64_15003_CH_4,1546539803.1,C6_0,425,False,,-1,0.0,True
SIM_CH_4,C64_14995_CH_4,1546540268.3,C6_0,426,False,,-1,0.0,True
SIM_CH_4,C64_14982_CH_4,1546541786.9,C6_0,427,False,,-1,0.0,True
SIM_CH_4,C64_14989_CH_4,1546542948.3,C6_0,428,False,,-1,0.0,True
SIM_CH_4,C64_14960_CH_4,1546565713.1,C6_0,429,False,,-1,0.0,True
SIM_CH_4,C64_14926_CH_4,1546566802.6,C6_0,430,False,,-1,0.0,True
SIM_CH_4,C64_14921_CH_4,1546567252.9,C6_0,431,False,,-1,0.0,True
SIM_CH_4,C64_14894_CH_4,1546567742.1,C6_0,432,False,,-1,0.0,True
SIM_CH_4,C64_14899_CH_4,1546568219.3,C6_0,433,False,,-1,0.0,True
SIM_CH_4,C64_14904_CH_4,1546568801.6,C6_0,434,False,,-1,0.0,True
SIM_CH_4,C64_14876_CH_4,1546569309.4,C6_0,435,False,,-1,0.0,True
SIM_CH_4,C64_14872_CH_4,1546570227.2,C6_0,436,False,,-1,0.0,True
SIM_CH_4,C64_14858_CH_4,1546572277.2,C6_0,437,False,,-1,0.0,True
SIM_CH_4,C64_14866_CH_4,1546572631.3,C6_0,438,False,,-1,0.0,True
SIM_CH_4,C64_14862_CH_4,1546573081.5,C6_0,439,False,,-1,0.0,True
SIM_CH_4,C64_14840_CH_4,1546575719.7,C6_0,440,False,,-1,0.0,True
SIM_CH_4,C64_14835_CH_4,1546576395.2,C6_0,441,False,,-1,0.0,True
SIM_CH_4,C64_14802_CH_4,1546576656.2,C6_0,442,False,,-1,0.0,True
SIM_CH_4,C64_14806_CH_4,1546577598.5,C6_0,443,False,,-1,0.0,True
SIM_CH_4,C64_14797_CH_4,1546577946.6,C6_0,444,False,,-1,0.0,True
SIM_CH_4,C64_14779_CH_4,1546584732.4,C6_0,445,False,,-1,0.0,True
SIM_CH_4,C64_14774_CH_4,1546585071.5,C6_0,446,False,,-1,0.0,True
SIM_CH_4,C64_14755_CH_4,1546586269.2,C6_0,447,False,,-1,0.0,True
SIM_CH_4,C64_14750_CH_4,1546586386.2,C6_0,448,False,,-1,0.0,True
SIM_CH_4,C64_14744_CH_4,1546587361.6,C6_0,449,False,,-1,0.0,True
SIM_CH_4,C64_14739_CH_4,1546588036.8,C6_0,450,False,,-1,0.0,True
SIM_CH_4,C64_15602_CH_4,1546640297.1,C6_0,451,False,,-1,0.0,True
SIM_CH_4,C64_15608_CH_4,1546640762.4,C6_0,452,False,,-1,0.0,True
SIM_CH_4,C64_15572_CH_4,1546642308.1,C6_0,453,False,,-1,0.0,True
SIM_CH_4,C64_15565_CH_4,1546642536.2,C6_0,454,False,,-1,0.0,True
SIM_CH_4,C64_15551_CH_4,1546643142.4,C6_0,455,False,,-1,0.0,True
SIM_CH_4,C64_15555_CH_4,1546643847.6,C6_0,456,False,,-1,0.0,True
SIM_CH_4,C64_15560_CH_4,1546644195.7,C6_0,457,False,,-1,0.0,True
SIM_CH_4,C64_15522_CH_4,1546645390.3,C6_0,458,False,,-1,0.0,True
SIM_CH_4,C64_15515_CH_4,1546645501.4,C6_0,459,False,,-1,0.0,True
SIM_CH_4,C64_15503_CH_4,1546646350.5,C6_0,460,False,,-1,0.0,True
SIM_CH_4,C64_15509_CH_4,1546647046.8,C6_0,461,False,,-1,0.0,True
